Accession,genome_count_A,genome_count_B,absent_count_A,absent_count_B,total_genomes_A,total_genomes_B,freq_A,freq_B,odds_ratio_A_vs_B,p_value,freq_difference_A_minus_B,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,enriched_clade
VFG014617(gb|WP_003083064),8242,2587,498,252,8740,2839,0.943020594965675,0.9112363508277562,1.6120832023971292,7.764089484998102e-9,0.031784244137918805,0.031784244137918805,1.0348803514138196,5.8976229399290215e-8,TRUE,Clade_A
VFG019865(gb|WP_003083070),8242,2587,498,252,8740,2839,0.943020594965675,0.9112363508277562,1.6120832023971292,7.764089484998102e-9,0.031784244137918805,0.031784244137918805,1.0348803514138196,5.8976229399290215e-8,TRUE,Clade_A
VFG014631(gb|WP_003083070),8241,2587,499,252,8740,2839,0.9429061784897025,0.9112363508277562,1.60865772941618,8.072897958430886e-9,0.03166982766194626,0.03166982766194626,1.0347547896143277,6.111956408132162e-8,TRUE,Clade_A
VFG022941(gb|WP_013827874),8128,2543,612,296,8740,2839,0.9299771167048055,0.8957379358929201,1.5458225383380748,1.0416061634173573e-8,0.034239180811885483,0.034239180811885483,1.0382245514451212,7.8600149305244e-8,TRUE,Clade_A
VFG000176(gb|NP_251787),8491,2692,249,147,8740,2839,0.9715102974828376,0.9482212046495245,1.861895077686238,1.3069338192356905e-8,0.02328909283331304,0.02328909283331304,1.0245608226425615,9.829856332218603e-8,TRUE,Clade_A
VFG016114(gb|WP_012074238),8257,2595,483,244,8740,2839,0.9447368421052632,0.9140542444522719,1.6073402315765788,1.3856205375371881e-8,0.030682597652991306,0.030682597652991306,1.0335675894939662,1.0387625859837613e-7,TRUE,Clade_A
VFG042747(gb|NP_252990),8289,2608,451,231,8740,2839,0.9483981693363844,0.9186333215921099,1.627832063250768,1.4706116619059524e-8,0.02976484774427457,0.02976484774427457,1.0324012280467774,1.0988870203297247e-7,TRUE,Clade_A
VFG041019(gb|NP_250352),8492,2693,248,146,8740,2839,0.9716247139588101,0.9485734413525889,1.8562188928683934,1.7042661288503694e-8,0.023051272606221196,0.023051272606221196,1.0243009888336658,1.26523834937953e-7,TRUE,Clade_A
VFG051483(gb|NP_251464.1),8148,2553,592,286,8740,2839,0.9322654462242563,0.8992603029235646,1.541795059172903,2.0574870212499198e-8,0.03300514330069171,0.03300514330069171,1.0367025467413489,1.5176447674428667e-7,TRUE,Clade_A
VFG042693(gb|NP_250818),8160,2558,580,281,8740,2839,0.9336384439359268,0.9010214864388869,1.5454321824416297,2.4472559177626788e-8,0.032616957497039856,0.032616957497039856,1.0361999774566444,1.799360601072944e-7,TRUE,Clade_A
VFG015080(gb|NP_251276),8243,2591,497,248,8740,2839,0.9431350114416476,0.9126452976400141,1.5874276625219295,2.5765398958235404e-8,0.030489713801633456,0.030489713801633456,1.0334080654121334,1.8763754034981593e-7,TRUE,Clade_A
VFG015082(gb|WP_003090351),8243,2591,497,248,8740,2839,0.9431350114416476,0.9126452976400141,1.5874276625219295,2.5765398958235404e-8,0.030489713801633456,0.030489713801633456,1.0334080654121334,1.8763754034981593e-7,TRUE,Clade_A
VFG019943(gb|WP_003090351),8243,2591,497,248,8740,2839,0.9431350114416476,0.9126452976400141,1.5874276625219295,2.5765398958235404e-8,0.030489713801633456,0.030489713801633456,1.0334080654121334,1.8763754034981593e-7,TRUE,Clade_A
VFG043012(gb|NP_250147),8194,2572,546,267,8740,2839,0.9375286041189931,0.9059528002817894,1.557848595292456,2.7709009209832808e-8,0.03157580383720371,0.03157580383720371,1.0348536963817345,2.0115337698530524e-7,TRUE,Clade_A
VFG022385(gb|WP_041319509),432,74,8308,2765,8740,2839,0.0494279176201373,0.02606551602676999,1.942849740511519,3.2761932046166185e-8,0.023362401593367308,0.023362401593367308,1.8962953800482403,2.3708477007541083e-7,TRUE,Clade_A
VFG000135(gb|NP_249455),8291,2611,449,228,8740,2839,0.9486270022883295,0.9196900317013033,1.6123843938981064,3.746889382942613e-8,0.028936970587026267,0.028936970587026267,1.0314638297573986,2.70294473096552e-7,TRUE,Clade_A
VFG000170(gb|NP_252920),8207,2578,533,261,8740,2839,0.9390160183066362,0.9080662205001762,1.558821607899004,4.0161625086171873e-08,0.03094979780646001,0.03094979780646001,1.034083194713941,2.87011738154761e-7,TRUE,Clade_A
VFG016139(gb|WP_003137464),8207,2578,533,261,8740,2839,0.9390160183066362,0.9080662205001762,1.558821607899004,4.0161625086171873e-08,0.03094979780646001,0.03094979780646001,1.034083194713941,2.87011738154761e-7,TRUE,Clade_A
VFG020094(gb|WP_003106950),8207,2578,533,261,8740,2839,0.9390160183066362,0.9080662205001762,1.558821607899004,4.0161625086171873e-08,0.03094979780646001,0.03094979780646001,1.034083194713941,2.87011738154761e-7,TRUE,Clade_A
VFG013948(gb|NP_251650),8215,2581,525,258,8740,2839,0.9399313501144165,0.9091229306093696,1.564088811484207,4.170211991277277e-8,0.03080841950504698,0.03080841950504698,1.0338880677934243,2.9709522695621346e-7,TRUE,Clade_A
VFG013949(gb|WP_003091119),8214,2581,526,258,8740,2839,0.939816933638444,0.9091229306093696,1.560925553575472,4.273276950784609e-8,0.030694003029074435,0.030694003029074435,1.0337622141028835,3.0349527322290693e-7,TRUE,Clade_A
VFG043018(gb|NP_252039),8284,2609,456,230,8740,2839,0.9478260869565217,0.9189855582951744,1.6014351330508578,4.5859479199031035e-8,0.028840528661347342,0.028840528661347342,1.0313830053160464,3.24696436057337e-7,TRUE,Clade_A
VFG019913(gb|WP_003085548),8291,2612,449,227,8740,2839,0.9486270022883295,0.9200422684043678,1.6046987365877152,4.8175204936349354e-8,0.028584733883961766,0.028584733883961766,1.0310689354887317,3.400428311507244e-7,TRUE,Clade_A
VFG000140(gb|NP_253696),8263,2601,477,238,8740,2839,0.9454233409610984,0.9161676646706587,1.5850274970179248,5.0431837927267715e-8,0.02925567629043968,0.02925567629043968,1.0319326662778001,3.5487925216304336e-7,TRUE,Clade_A
VFG014668(gb|NP_252042),8225,2586,515,253,8740,2839,0.9410755148741419,0.9108841141246918,1.562435737375888,5.199995152807782e-8,0.030191400749450037,0.030191400749450037,1.0331451611475981,3.625771696213086e-7,TRUE,Clade_A
VFG014670(gb|WP_003091733),8225,2586,515,253,8740,2839,0.9410755148741419,0.9108841141246918,1.562435737375888,5.199995152807782e-8,0.030191400749450037,0.030191400749450037,1.0331451611475981,3.625771696213086e-7,TRUE,Clade_A
VFG019871(gb|WP_003091733),8225,2586,515,253,8740,2839,0.9410755148741419,0.9108841141246918,1.562435737375888,5.199995152807782e-8,0.030191400749450037,0.030191400749450037,1.0331451611475981,3.625771696213086e-7,TRUE,Clade_A
VFG019869(gb|WP_003098742),8215,2582,525,257,8740,2839,0.9399313501144165,0.9094751673124339,1.557423718067661,5.256207477311828e-8,0.03045618280198259,0.03045618280198259,1.0334876463883922,3.65386059180404e-7,TRUE,Clade_A
VFG014655(gb|NP_252041),8214,2582,526,257,8740,2839,0.939816933638444,0.9094751673124339,1.5542739395929437,5.45029005965622e-8,0.030341766326010045,0.030341766326010045,1.0333618414405665,3.754953562251839e-7,TRUE,Clade_A
VFG014657(gb|WP_003091732),8214,2582,526,257,8740,2839,0.939816933638444,0.9094751673124339,1.5542739395929437,5.45029005965622e-8,0.030341766326010045,0.030341766326010045,1.0333618414405665,3.754953562251839e-7,TRUE,Clade_A
VFG000179(gb|NP_251790),8223,2585,517,254,8740,2839,0.9408466819221968,0.9105318774216273,1.5627675818728328,5.4507390419784756e-8,0.030314804500569448,0.030314804500569448,1.0332935125636815,3.754953562251839e-7,TRUE,Clade_A
VFG000180(gb|NP_251791),8222,2585,518,254,8740,2839,0.9407322654462242,0.9105318774216273,1.5595613063177696,5.592884654481361e-8,0.030200388024596903,0.030200388024596903,1.0331678536177293,3.8298738499642516e-7,TRUE,Clade_A
VFG042743(gb|NP_252986),8268,2603,472,236,8740,2839,0.9459954233409611,0.9168721380767876,1.588097041632436,5.5814321737645325e-8,0.029123285264173515,0.029123285264173515,1.0317637367902377,3.8298738499642516e-7,TRUE,Clade_A
VFG044102(gb|NP_253396),8277,2607,463,232,8740,2839,0.947025171624714,0.9182810848890455,1.5908146019534628,5.625513811656804e-8,0.028744086735668528,0.028744086735668528,1.031302056863277,3.840752584506163e-7,TRUE,Clade_A
VFG014642(gb|NP_252040),8246,2595,494,244,8740,2839,0.9434782608695652,0.9140542444522719,1.5694595235937048,6.24113930761914e-8,0.02942401641729331,0.02942401641729331,1.0321906676719443,4.235832876854558e-7,TRUE,Clade_A
VFG019867(gb|WP_003098745),8246,2595,494,244,8740,2839,0.9434782608695652,0.9140542444522719,1.5694595235937048,6.24113930761914e-8,0.02942401641729331,0.02942401641729331,1.0321906676719443,4.235832876854558e-7,TRUE,Clade_A
VFG013835(gb|WP_003110888),8291,2613,449,226,8740,2839,0.9486270022883295,0.9203945051074321,1.5970189575906375,6.25957866283215e-8,0.028232497180897376,0.028232497180897376,1.0306743434736194,4.235832876854558e-7,TRUE,Clade_A
VFG044085(gb|NP_251074),8161,2562,579,277,8740,2839,0.9337528604118993,0.9024304332511448,1.523870596285084,7.337351290746484e-8,0.03132242716075451,0.03132242716075451,1.0347089659287205,4.950554076756598e-7,TRUE,Clade_A
VFG014694(gb|NP_253641),8266,2603,474,236,8740,2839,0.945766590389016,0.9168721380767876,1.5810144108688047,7.490489655138127e-8,0.028894452312228425,0.028894452312228425,1.031514156786176,5.039056677092922e-7,TRUE,Clade_A
VFG000183(gb|NP_251794),8247,2596,493,243,8740,2839,0.9435926773455378,0.9144064811553364,1.565784679194824,7.688716199668176e-8,0.029186196190201352,0.029186196190201352,1.0319181860492996,5.15728507661953e-7,TRUE,Clade_A
VFG044225(gb|WP_011533698),8235,2591,505,248,8740,2839,0.9422196796338673,0.9126452976400141,1.5607668119133384,8.140178491713644e-8,0.029574381993853205,0.029574381993853205,1.0324051217601502,5.44418934693618e-7,TRUE,Clade_A
VFG044449(gb|NP_253342),8289,2613,451,226,8740,2839,0.9483981693363844,0.9203945051074321,1.5895540760189328,8.407009738408679e-8,0.028003664228952285,0.028003664228952285,1.0304257186169137,5.606302424392299e-7,TRUE,Clade_A
VFG000132(gb|NP_252240),8242,2594,498,245,8740,2839,0.943020594965675,0.9137020077492075,1.5630786770164622,8.6350076822172345e-08,0.029318587216467518,0.029318587216467518,1.0320876904809373,5.692157362932855e-7,TRUE,Clade_A
VFG014869(gb|WP_012074762),8242,2594,498,245,8740,2839,0.943020594965675,0.9137020077492075,1.5630786770164622,8.6350076822172345e-08,0.029318587216467518,0.029318587216467518,1.0320876904809373,5.692157362932855e-7,TRUE,Clade_A
VFG014870(gb|WP_003138083),8242,2594,498,245,8740,2839,0.943020594965675,0.9137020077492075,1.5630786770164622,8.6350076822172345e-08,0.029318587216467518,0.029318587216467518,1.0320876904809373,5.692157362932855e-7,TRUE,Clade_A
VFG019903(gb|WP_003092112),8242,2594,498,245,8740,2839,0.943020594965675,0.9137020077492075,1.5630786770164622,8.6350076822172345e-08,0.029318587216467518,0.029318587216467518,1.0320876904809373,5.692157362932855e-7,TRUE,Clade_A
VFG014934(gb|WP_003140937),8287,2612,453,227,8740,2839,0.9481693363844393,0.9200422684043678,1.5897634078333103,8.765020728136231e-8,0.028127067980071585,0.028127067980071585,1.030571495404067,5.761305888350864e-7,TRUE,Clade_A
VFG020091(gb|WP_003106955),8269,2605,471,234,8740,2839,0.9461098398169336,0.9175766114829165,1.5769621245575518,8.812856625445821e-8,0.02853322833401717,0.02853322833401717,1.0310962899194913,5.776198028220775e-7,TRUE,Clade_A
VFG038916(gb|WP_011705263),8211,2582,529,257,8740,2839,0.9394736842105263,0.9094751673124339,1.544896050045539,9.133411538810505e-8,0.02999851689809241,0.02999851689809241,1.0329844265970891,5.969243894595811e-7,TRUE,Clade_A
VFG000162(gb|NP_251116),8179,2570,561,269,8740,2839,0.935812356979405,0.9052483268756605,1.5259456523600339,9.669913276810247e-8,0.030564030103744533,0.030564030103744533,1.0337631445387279,6.301926436648496e-7,TRUE,Clade_A
VFG044445(gb|NP_253338),8236,2592,504,247,8740,2839,0.9423340961098399,0.9129975343430785,1.5571461969451799,1.0016964015075134e-7,0.02933656176676136,0.02933656176676136,1.0321321369042575,6.495319765202037e-7,TRUE,Clade_A
VFG014720(gb|NP_250152),8264,2603,476,236,8740,2839,0.9455377574370709,0.9168721380767876,1.5739912941877334,1.0023292052665742e-7,0.028665619360283334,0.028665619360283334,1.0312645767821147,6.495319765202037e-7,TRUE,Clade_A
VFG000167(gb|NP_252917),8268,2605,472,234,8740,2839,0.9459954233409611,0.9175766114829165,1.5734311658325062,1.1447635118330635e-7,0.028418811858044624,0.028418811858044624,1.0309715957255234,7.335439933366055e-7,TRUE,Clade_A
VFG000119(gb|NP_253948),8259,2602,481,237,8740,2839,0.9449656750572082,0.9165199013737232,1.563885202064514,1.1502877068084525e-7,0.028445773683485,0.028445773683485,1.0310367223241406,7.35030640506571e-7,TRUE,Clade_A
VFG042741(gb|NP_252984),8246,2597,494,242,8740,2839,0.9434782608695652,0.9147587178584008,1.555397780711511,1.2513050098531944e-7,0.028719543011164417,0.028719543011164417,1.0313957576467832,7.973593590564521e-7,TRUE,Clade_A
VFG044100(gb|NP_253394),8264,2604,476,235,8740,2839,0.9455377574370709,0.9172243747798521,1.566720698576596,1.2672940215126799e-7,0.028313382657218833,0.028313382657218833,1.03086854583865,8.053109377701074e-7,TRUE,Clade_A
VFG050296(gb|NP_250645),8223,2588,517,251,8740,2839,0.9408466819221968,0.9115885875308207,1.5425216089861207,1.364035223810242e-7,0.029258094391376055,0.029258094391376055,1.0320957225568457,8.635200312185416e-7,TRUE,Clade_A
VFG019879(gb|WP_012614339),8261,2603,479,236,8740,2839,0.9451945080091533,0.9168721380767876,1.5635665773861804,1.3664244609081542e-7,0.0283223699323657,0.0283223699323657,1.0308902067760224,8.635200312185416e-7,TRUE,Clade_A
VFG050298(gb|NP_250643),8232,2592,508,247,8740,2839,0.9418764302059497,0.9129975343430785,1.5441362355247963,1.404740372029532e-7,0.02887889586287118,0.02887889586287118,1.0316308585473346,8.852951685263039e-7,TRUE,Clade_A
VFG000134(gb|NP_249454),8240,2595,500,244,8740,2839,0.9427917620137299,0.9140542444522719,1.5494997893443816,1.4434925936415329e-7,0.028737517561458037,0.028737517561458037,1.031439619405387,9.04746450768764e-7,TRUE,Clade_A
VFG019911(gb|WP_003101958),8240,2595,500,244,8740,2839,0.9427917620137299,0.9140542444522719,1.5494997893443816,1.4434925936415329e-7,0.028737517561458037,0.028737517561458037,1.031439619405387,9.04746450768764e-7,TRUE,Clade_A
VFG044099(gb|NP_253393),8268,2606,472,233,8740,2839,0.9459954233409611,0.917928848185981,1.5661066634969283,1.4481414374095105e-7,0.028066575154980122,0.028066575154980122,1.0305759811454291,9.051870456178247e-7,TRUE,Clade_A
VFG014733(gb|NP_252216),8295,2617,445,222,8740,2839,0.9490846681922197,0.92180345191969,1.581199050109688,1.4706602354182371e-7,0.027281216272529663,0.027281216272529663,1.0295954807022207,9.167648315351728e-7,TRUE,Clade_A
VFG016077(gb|WP_003113068),8179,2571,561,268,8740,2839,0.935812356979405,0.9056005635787249,1.5196823160529283,1.490747056267817e-7,0.030211793400680143,0.030211793400680143,1.0333610585237383,9.267679531377702e-7,TRUE,Clade_A
VFG000121(gb|NP_249453),8239,2595,501,244,8740,2839,0.9426773455377574,0.9140542444522719,1.5462196437024653,1.500005155294921e-7,0.02862310108548549,0.02862310108548549,1.0313144446942941,9.27496449123059e-7,TRUE,Clade_A
VFG014908(gb|WP_003085543),8239,2595,501,244,8740,2839,0.9426773455377574,0.9140542444522719,1.5462196437024653,1.500005155294921e-7,0.02862310108548549,0.02862310108548549,1.0313144446942941,9.27496449123059e-7,TRUE,Clade_A
VFG042734(gb|NP_249343),8247,2598,493,241,8740,2839,0.9435926773455378,0.9151109545614653,1.5517035513168735,1.5368041090058466e-7,0.02848172278407246,0.02848172278407246,1.0311237917567289,9.476958672202722e-7,TRUE,Clade_A
VFG014644(gb|WP_003091731),8245,2597,495,242,8740,2839,0.9433638443935927,0.9147587178584008,1.5520676640334081,1.6072813337582925e-7,0.02860512653519187,0.02860512653519187,1.0312706793351596,9.884995655875397e-7,TRUE,Clade_A
VFG014696(gb|WP_003095674),8264,2605,476,234,8740,2839,0.9455377574370709,0.9175766114829165,1.5594556810040257,1.6180520058562804e-7,0.027961145954154443,0.027961145954154443,1.0304728189496524,9.898163470491486e-7,TRUE,Clade_A
VFG042739(gb|NP_254019),8264,2605,476,234,8740,2839,0.9455377574370709,0.9175766114829165,1.5594556810040257,1.6180520058562804e-7,0.027961145954154443,0.027961145954154443,1.0304728189496524,9.898163470491486e-7,TRUE,Clade_A
VFG000114(gb|NP_253218),8271,2608,469,231,8740,2839,0.9463386727688787,0.9186333215921099,1.5619640953475693,1.7196105984232124e-7,0.027705351176768866,0.027705351176768866,1.0301593144136683,1.0463625232845753e-6,TRUE,Clade_A
VFG019731(gb|WP_003107301),8271,2608,469,231,8740,2839,0.9463386727688787,0.9186333215921099,1.5619640953475693,1.7196105984232124e-7,0.027705351176768866,0.027705351176768866,1.0301593144136683,1.0463625232845753e-6,TRUE,Clade_A
VFG013797(gb|WP_003141356),8269,2607,471,232,8740,2839,0.9461098398169336,0.9182810848890455,1.5622858740642134,1.7837910309670082e-7,0.027828754927888166,0.027828754927888166,1.0303052686000285,1.0755960047092292e-6,TRUE,Clade_A
VFG014965(gb|WP_003096397),8259,2603,481,236,8740,2839,0.9449656750572082,0.9168721380767876,1.556689004880079,1.8115196584334829e-7,0.028093536980420608,0.028093536980420608,1.0306406267719608,1.087860234671835e-6,TRUE,Clade_A
VFG044447(gb|NP_253340),8256,2602,484,237,8740,2839,0.9446224256292907,0.9165199013737232,1.5536282138011022,1.94956188187762e-7,0.028102524255567474,0.028102524255567474,1.03066220844026,1.1616350537733142e-6,TRUE,Clade_A
VFG014921(gb|WP_003101958),8237,2595,503,244,8740,2839,0.9424485125858123,0.9140542444522719,1.53969847684483,1.966582308958031e-7,0.0283942681335404,0.0283942681335404,1.0310640952721084,1.168740885168322e-6,TRUE,Clade_A
VFG042694(gb|NP_250819),8176,2571,564,268,8740,2839,0.9354691075514874,0.9056005635787249,1.5110453412227267,1.977191275443321e-7,0.029868543972762507,0.029868543972762507,1.0329820289143028,1.172009505391984e-6,TRUE,Clade_A
VFG000174(gb|NP_251785),8206,2583,534,256,8740,2839,0.9389016018306636,0.9098274040154984,1.5229598422785773,2.0304016537548702e-7,0.02907419781516518,0.02907419781516518,1.031955728841368,1.2004488128128022e-6,TRUE,Clade_A
VFG042697(gb|NP_250822),8175,2571,565,268,8740,2839,0.9353546910755148,0.9056005635787249,1.508186730485212,2.0446269200797854e-7,0.02975412749678996,0.02975412749678996,1.0328556857111577,1.2057517107102898e-6,TRUE,Clade_A
VFG013950(gb|WP_003091119),8214,2586,526,253,8740,2839,0.939816933638444,0.9108841141246918,1.5277188929611998,2.1005059888141524e-7,0.02893281951375215,0.02893281951375215,1.03176344725427,1.2249028226130202e-6,TRUE,Clade_A
VFG014080(gb|WP_003084602),8224,2590,516,249,8740,2839,0.9409610983981693,0.9122930609369496,1.5321995916049085,2.1037999656038794e-7,0.02866803746121971,0.02866803746121971,1.0314241538040165,1.2249028226130202e-6,TRUE,Clade_A
VFG019774(gb|WP_012613503),8224,2590,516,249,8740,2839,0.9409610983981693,0.9122930609369496,1.5321995916049085,2.1037999656038794e-7,0.02866803746121971,0.02866803746121971,1.0314241538040165,1.2249028226130202e-6,TRUE,Clade_A
VFG043017(gb|NP_252038),8253,2601,487,238,8740,2839,0.944279176201373,0.9161676646706587,1.5506054297119183,2.0968904637534185e-7,0.02811151153071434,0.02811151153071434,1.0306838067034594,1.2249028226130202e-6,TRUE,Clade_A
VFG013796(gb|WP_012077297),8262,2605,478,234,8740,2839,0.9453089244851258,0.9175766114829165,1.5525556451757265,2.136870588712384e-7,0.027732313002209352,0.027732313002209352,1.0302234305617168,1.2410078811408124e-6,TRUE,Clade_A
VFG014907(gb|WP_003085543),8232,2593,508,246,8740,2839,0.9418764302059497,0.913349771046143,1.5372922831154192,2.1808266283439032e-7,0.028526659159806678,0.028526659159806678,1.0312330063072468,1.2633374458133621e-6,TRUE,Clade_A
VFG014030(gb|WP_003148849),8221,2589,519,250,8740,2839,0.9406178489702517,0.9119408242338851,1.5294936844309066,2.2477830971550185e-7,0.028677024736366574,0.028677024736366574,1.0314461464760698,1.2988449432931014e-6,TRUE,Clade_A
VFG019778(gb|WP_003084610),8239,2596,501,243,8740,2839,0.9426773455377574,0.9144064811553364,1.5392902141138545,2.3257103238706167e-7,0.02827086438242099,0.02827086438242099,1.0309171741069696,1.3404973575274357e-6,TRUE,Clade_A
VFG041030(gb|NP_250535),8218,2588,522,251,8740,2839,0.94027459954233406,0.9115885875308207,1.526819163565749,2.4004757713980785e-7,0.02868601201151333,0.02868601201151333,1.0314681561440056,1.3801231628038077e-6,TRUE,Clade_A
VFG014149(gb|WP_012076728),8197,2580,543,259,8740,2839,0.9378718535469107,0.908770693906305,1.5153677042457954,2.4516997123760414e-7,0.029101159640605667,0.029101159640605667,1.0320225551239068,1.4060497850476598e-6,TRUE,Clade_A
VFG016135(gb|WP_003137465),8246,2599,494,240,8740,2839,0.9434782608695652,0.9154631912645298,1.5413576645189961,2.479313440968864e-7,0.028015069605035414,0.028015069605035414,1.0306020710306638,1.4183404073772005e-6,TRUE,Clade_A
VFG050299(gb|NP_250642),8236,2595,504,244,8740,2839,0.9423340961098399,0.9140542444522719,1.5364573003772959,2.491396122015907e-7,0.028279851657567967,0.028279851657567967,1.0309389205610155,1.421707140274749e-6,TRUE,Clade_A
VFG014462(gb|WP_003082220),8216,2587,524,252,8740,2839,0.940045766590389,0.9112363508277562,1.5272697935026684,2.5033435133705537e-7,0.02880941576263274,0.02880941576263274,1.0316157446270253,1.4249801537647767e-6,TRUE,Clade_A
VFG001255(gb|NP_249796),8215,2587,525,252,8740,2839,0.9399313501144165,0.9112363508277562,1.5241754912946568,2.562328183691306e-7,0.028694999286660305,0.028694999286660305,1.0314901828275334,1.4549457557890733e-6,TRUE,Clade_A
VFG015524(gb|NP_250590),8235,2595,505,244,8740,2839,0.9422196796338673,0.9140542444522719,1.533228959407534,2.5717060901030416e-7,0.028165435181595422,0.028165435181595422,1.0308137458499227,1.4566651285670067e-6,TRUE,Clade_A
VFG015081(gb|WP_003090351),8214,2587,526,252,8740,2839,0.939816933638444,0.9112363508277562,1.5210929537125044,2.6540103393422845e-7,0.02858058281068776,0.02858058281068776,1.0313646210280412,1.4995812114411823e-6,TRUE,Clade_A
VFG001233(gb|NP_249106),8223,2590,517,249,8740,2839,0.9408466819221968,0.9122930609369496,1.529050332766782,2.6736049969886766e-7,0.028553620985247163,0.028553620985247163,1.0312987374429021,1.5069409983027086e-6,TRUE,Clade_A
VFG001253(gb|NP_249794),8250,2601,490,238,8740,2839,0.9439359267734554,0.9161676646706587,1.5405527634348646,2.8326116533794915e-7,0.027768262102796704,0.027768262102796704,1.030309148831157,1.5887557782035584e-6,TRUE,Clade_A
VFG014436(gb|WP_003140589),8250,2601,490,238,8740,2839,0.9439359267734554,0.9161676646706587,1.5405527634348646,2.8326116533794915e-7,0.027768262102796704,0.027768262102796704,1.030309148831157,1.5887557782035584e-6,TRUE,Clade_A
VFG044088(gb|NP_251102),8147,2561,593,278,8740,2839,0.9321510297482838,0.9020781965480803,1.491289074623794,2.853197741465581e-7,0.030072833200203486,0.030072833200203486,1.0333372797561022,1.5963989314444004e-6,TRUE,Clade_A
VFG001241(gb|NP_249774),8239,2597,501,242,8740,2839,0.9426773455377574,0.9147587178584008,1.5323661172815668,2.9393378663395663e-7,0.0279186276793566,0.0279186276793566,1.0305202094654191,1.6366119090735354e-6,TRUE,Clade_A
VFG019835(gb|WP_003449045),8249,2601,491,238,8740,2839,0.9438215102974828,0.9161676646706587,1.5372291713742217,2.9384856768500125e-7,0.02765384562682416,0.02765384562682416,1.030184262873723,1.6366119090735354e-6,TRUE,Clade_A
VFG001235(gb|NP_249108),8237,2596,503,243,8740,2839,0.9424485125858123,0.9144064811553364,1.5327982715063406,3.046699098168607e-7,0.0280420314304759,0.0280420314304759,1.0306669211213872,1.6841271641442852e-6,TRUE,Clade_A
VFG044030(gb|NP_253337),8237,2596,503,243,8740,2839,0.9424485125858123,0.9144064811553364,1.5327982715063406,3.046699098168607e-7,0.0280420314304759,0.0280420314304759,1.0306669211213872,1.6841271641442852e-6,TRUE,Clade_A
VFG044446(gb|NP_253339),8237,2596,503,243,8740,2839,0.9424485125858123,0.9144064811553364,1.5327982715063406,3.046699098168607e-7,0.0280420314304759,0.0280420314304759,1.0306669211213872,1.6841271641442852e-6,TRUE,Clade_A
VFG051810(gb|WP_003088027.1),8216,2588,524,251,8740,2839,0.940045766590389,0.9115885875308207,1.5206220860610828,3.1230312953224637e-7,0.02845717905956824,0.02845717905956824,1.0312171295788695,1.7221715844879162e-6,TRUE,Clade_A
VFG040873(gb|NP_249372),8185,2576,555,263,8740,2839,0.9364988558352403,0.9073617470940472,1.5056316855141443,3.1337555765540275e-7,0.02913710874119313,0.02913710874119313,1.0321118989581706,1.7239413171738465e-6,TRUE,Clade_A
VFG019923(gb|WP_003093256),8193,2579,547,260,8740,2839,0.9374141876430206,0.9084184572032405,1.5099433688278787,3.28784120789204e-7,0.0289957304397801,0.0289957304397801,1.031918913810987,1.8043798399292678e-6,TRUE,Clade_A
VFG001236(gb|NP_249769),8213,2587,527,252,8740,2839,0.9397025171624714,0.9112363508277562,1.5180221137864243,3.329988326649576e-7,0.028466166334715215,0.028466166334715215,1.0312390592285492,1.8231487401752093e-6,TRUE,Clade_A
VFG015526(gb|WP_009877875),8233,2595,507,244,8740,2839,0.9419908466819222,0.9140542444522719,1.5268104801696079,3.3543742998983136e-7,0.02793660222965033,0.02793660222965033,1.030563396427737,1.8304145112516684e-6,TRUE,Clade_A
VFG014214(gb|WP_003082164),8243,2599,497,240,8740,2839,0.9431350114416476,0.9154631912645298,1.531497329873162,3.359217564241292e-7,0.02767182017711778,0.02767182017711778,1.0302271248491102,1.8304145112516684e-6,TRUE,Clade_A
VFG014997(gb|NP_252722),8192,2579,548,260,8740,2839,0.9372997711670481,0.9084184572032405,1.5070043390773744,3.3688125793630846e-7,0.028881313963807553,0.028881313963807553,1.0317929625216167,1.8312929045163308e-6,TRUE,Clade_A
VFG043016(gb|NP_250155),8220,2590,520,249,8740,2839,0.9405034324942791,0.9122930609369496,1.519675226653022,3.567329264774749e-7,0.028210371557329528,0.028210371557329528,1.0309224883595594,1.93005974844181e-6,TRUE,Clade_A
VFG044084(gb|NP_251073),8220,2590,520,249,8740,2839,0.9405034324942791,0.9122930609369496,1.519675226653022,3.567329264774749e-7,0.028210371557329528,0.028210371557329528,1.0309224883595594,1.93005974844181e-6,TRUE,Clade_A
VFG000169(gb|NP_252919),8248,2601,492,238,8740,2839,0.9437070938215103,0.9161676646706587,1.533919088963701,3.7126470197200886e-7,0.027539429150851613,0.027539429150851613,1.030059376916289,1.994569616683345e-6,TRUE,Clade_A
VFG001217(gb|NP_252494),8248,2601,492,238,8740,2839,0.9437070938215103,0.9161676646706587,1.533919088963701,3.7126470197200886e-7,0.027539429150851613,0.027539429150851613,1.030059376916289,1.994569616683345e-6,TRUE,Clade_A
VFG020093(gb|WP_003106952),8248,2601,492,238,8740,2839,0.9437070938215103,0.9161676646706587,1.533919088963701,3.7126470197200886e-7,0.027539429150851613,0.027539429150851613,1.030059376916289,1.994569616683345e-6,TRUE,Clade_A
